鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
南港區,房地(土地+建物),臺北市南港區忠孝東路五段781~810號,15.91,商,,,1081210,土地1建物1車位0,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,115.54,4,4,3,有,有,29500000,255323,,0.0,0,含增建或未登記建物。,RPSPMLRJJHPFFDA38DA
信義區,房地(土地+建物),臺北市信義區永吉路225巷32弄1~30號,33.0,住,,,1081207,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670524,91.8,5,3,3,有,無,17700000,192810,,0.0,0,含增建或未登記建物。,RPTPMLRJJHPFFDA48DA
中山區,房地(土地+建物),臺北市中山區遼寧街91~120號,11.79,住,,,1081105,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0730806,83.99000000000001,2,2,1,有,有,18500000,220264,,0.0,0,,RPURMLOKJHPFFCA48DA
中山區,房地(土地+建物)+車位,臺北市中山區松江路184巷26弄1~30號,32.32,住,,,1081202,土地1建物1車位2,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971128,191.8,3,2,2,有,有,41000000,258705,坡道機械,48.78,4000000,含增建或未登記建物。/總價新台幣4100萬元整內含二個車位共新台幣400萬元整不另拆單獨每個車價格,RPVRMLOKJHPFFCA58DA
內湖區,房地(土地+建物),臺北市內湖區內湖路一段631~660號,7.54,其他,,,1081111,土地1建物1車位0,十四層,十八層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0991123,55.040000000000006,2,1,1,有,有,13600000,247093,,0.0,0,含增建或未登記建物。,RPPTMLPKJHPFFCA28DA
內湖區,房地(土地+建物),臺北市內湖區大湖山莊街181~210號,11.49,住,,,1081207,土地2建物1車位0,二層,八層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0820105,39.53,1,1,1,有,有,5850000,147989,,0.0,0,,RPQTMLPKJHPFFCA38DA
北投區,房地(土地+建物),臺北市北投區公館路308巷1~30號,38.17,住,,,1081106,土地4建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700203,118.68,3,2,2,有,無,14200000,119649,,0.0,0,,RPVOMLKKJHPFFEA08DA
士林區,土地,光華段三小段181~210地號,0.46,其他,,,1081212,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,60000,0,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPRPMLPKJHPFFEA28DA
大安區,房地(土地+建物),臺北市大安區大安路一段31巷1~30號,45.75,住,,,1081206,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0550510,121.98,3,2,2,有,無,27000000,221348,,0.0,0,含增建或未登記建物。,RPTNMLTJJHPFFFA68DA
大安區,房地(土地+建物)+車位,臺北市大安區瑞安街81巷1~30號,65.43,住,,,1080612,土地1建物1車位4,十二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980213,500.57,6,3,5,有,有,136000000,329863,坡道平面,130.72,14000000,,RPSNMLMKJHPFFFA97DA
北投區,房地(土地+建物),臺北市北投區公館路350巷31~60號,48.0,住,,,1081213,土地1建物1車位0,二層,二層,公寓(5樓含以下無電梯),住家用,加強磚造,0591013,78.2,3,1,1,有,無,9000000,115090,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPQOMLPJKHPFFEA08DA
大安區,房地(土地+建物),臺北市大安區富陽街91~120號,15.68,住,,,1081105,土地2建物1車位0,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0760605,185.11,2,2,2,有,有,29880000,161418,,0.0,0,含增建或未登記建物。;,RPUOMLRJJHPFFFA68DA
大安區,房地(土地+建物),臺北市大安區羅斯福路二段91~120號,5.86,商,,,1081202,土地8建物1車位0,十九層,二十六層,辦公商業大樓,住家用,鋼筋混凝土造,0790927,83.67,2,2,1,有,有,23290000,278355,,0.0,0,含增建或未登記建物。,RPVNMLKLJHPFFFA18DA
大安區,房地(土地+建物),臺北市大安區建國南路一段175巷31~60號,20.27,住,,,1081124,土地2建物1車位0,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0760423,109.11,3,2,2,有,有,24750000,226835,,0.0,0,含增建或未登記建物。,RPUOMLNKJHPFFFA38DA
大安區,房地(土地+建物),臺北市大安區大安路一段157巷1~30號,30.67,住,,,1081130,土地1建物1車位0,三層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0711204,147.32,0,2,2,有,無,32000000,217214,,0.0,0,含增建或未登記建物。,RPTNMLOKJHPFFFA28DA
大安區,房地(土地+建物),臺北市大安區溫州街16巷1~30號,34.6,住,,,1081103,土地1建物1車位0,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0711119,151.82,4,2,2,有,有,36500000,240416,,0.0,0,含增建或未登記建物。,RPXOMLOKJHPFFFA78DA
大安區,房地(土地+建物),臺北市大安區忠孝東路三段151~180號,19.58,住,,,1081119,土地2建物1車位0,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0760423,107.19,3,2,2,有,有,23980000,223715,,0.0,0,含增建或未登記建物。,RPOPMLOKJHPFFFA97DA
大安區,房地(土地+建物)+車位,臺北市大安區通化街200巷1~30號,28.66,住,,,1081115,土地1建物1車位1,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0890410,127.52,6,0,2,有,無,25800000,202321,升降機械,0.0,1200000,含增建或未登記建物。;,RPTPMLTJJHPFFFA88DA
大安區,房地(土地+建物),臺北市大安區通化街12巷1~30號,24.38,商,,,1081127,土地2建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),,鋼筋混凝土造,,77.01,3,0,1,有,無,12250000,159070,,0.0,0,含增建或未登記建物。,RPPNMLMKJHPFFFA67DA
大安區,房地(土地+建物),臺北市大安區通化街12巷1~30號,35.38,商,,,1081127,土地2建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),,鋼筋混凝土造,,79.97,0,2,1,有,無,14500000,181318,,0.0,0,含增建或未登記建物。,RPQNMLMKJHPFFFA77DA
大安區,房地(土地+建物),臺北市大安區富陽街121~150號,26.05,住,,,1081028,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,98.22,3,2,2,有,無,14900000,151700,,0.0,0,含增建或未登記建物。,RPRNMLMKJHPFFFA87DA
北投區,土地,豐年段三小段151~180地號,2224.25,農,,,1081217,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,40370000,18150,,0.0,0,,RPRNMLRKJHPFFEA28DA
士林區,房地(土地+建物),臺北市士林區承德路四段58巷31弄31~60號,34.96,住,,,1081122,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701109,61.55,3,1,1,有,無,8100000,131600,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPTNMLPKJHPFFEA28DA
士林區,房地(土地+建物),臺北市士林區華齡街40巷2弄1~30號,38.0,住,,,1081120,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0621217,109.43,4,2,2,有,無,8500000,77675,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPOOMLSJJHPFFEA08DA
士林區,房地(土地+建物),臺北市士林區通河西街二段16巷1~30號,25.0,商,,,1081105,土地1建物1車位0,一層,三層,公寓(5樓含以下無電梯),住家用,加強磚造,0601208,56.65,1,2,1,有,無,8400000,148279,,0.0,0,,RPOQMLTJJHPFFEA38DA
北投區,房地(土地+建物),臺北市北投區石牌路一段71巷3弄1~30號,15.19,商,,,1081212,土地3建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700731,67.89,3,2,2,有,無,4380000,64516,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPOOMLKKJHPFFEA37DA
松山區,房地(土地+建物),臺北市松山區寶清街1~30號,3.37,商,,,1081116,土地1建物1車位0,三層,十一層,套房(1房1廳1衛),商業用,鋼筋混凝土造,0781120,33.12,1,1,1,有,有,4980000,150362,,0.0,0,含增建或未登記建物。,RPPNMLSKJHPFFDA08DA
信義區,房地(土地+建物),臺北市信義區虎林街59巷1~30號,2.79,商,,,1081118,土地2建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0580714,34.48,2,1,1,有,無,714211,20714,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPTOMLQJKHPFFDA38DA
內湖區,房地(土地+建物),臺北市內湖區民權東路六段56巷5弄1~30號,24.14,住,,,1081210,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720608,89.08,4,2,1,有,無,11380000,127750,,0.0,0,含增建或未登記建物。,RPUNMLTKJHPFFCA58DA
內湖區,房地(土地+建物)+車位,臺北市內湖區成功路五段450巷21弄31~60號,46.57,住,,,1080825,土地1建物1車位2,三層，四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880731,247.85000000000002,4,2,3,有,有,44660000,180190,坡道平面,0.0,5000000,含增建或未登記建物。,RPOSMLRJJHPFFCA18DA
中山區,房地(土地+建物),臺北市中山區雙城街3巷1~30號,4.98,商,,,1081204,土地1建物1車位0,七層,十五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0841201,33.13,1,1,1,有,有,6260000,188953,,0.0,0,,RPQQMLSJJHPFFCA28DA
中山區,土地,德惠段三小段691~720地號,15.9,住,,,1081218,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4388400,276000,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPWOMLTJJHPFFCA78DA
中山區,房地(土地+建物),臺北市中山區長春路361~390號,14.83,商,,,1081125,土地2建物1車位0,十六層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850710,137.39,3,2,2,有,有,29000000,211078,,0.0,0,含增建或未登記建物。;,RPXOMLKKJHPFFCA08DA
內湖區,房地(土地+建物),臺北市內湖區民權東路六段123巷20弄1~30號,7.93,商,,,1081215,土地1建物1車位0,十層,十層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0941025,57.33,3,2,1,有,有,11880000,207221,,0.0,0,含增建或未登記建物。,RPRVMLTJJHPFFCA98DA
中山區,房地(土地+建物),臺北市中山區新生北路二段133巷1~30號,6.92,商,,,1081220,土地1建物1車位0,六層,六層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0690110,33.12,1,1,1,有,有,5650000,170592,,0.0,0,含增建或未登記建物。,RPPNMLMKJHPFFCA37DA
中山區,房地(土地+建物),臺北市中山區南京東路一段132巷1~30號,23.88,商,,,1081214,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),,鋼筋混凝土造,0680125,126.88,4,2,2,有,有,18500000,145807,,0.0,0,含增建或未登記建物。,RPVNMLOKJHPFFCA18DA
內湖區,房地(土地+建物)+車位,臺北市內湖區文湖街11巷31~60號,36.96,住,,,1081122,土地2建物1車位1,一層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830923,119.89,3,2,2,有,有,25800000,239865,坡道機械,19.0,1600000,含增建或未登記建物。,RPSRMLOKJHPFFCA28DA
中正區,房地(土地+建物)+車位,臺北市中正區杭州南路一段18巷1~30號,25.74,住,,,1081123,土地2建物1車位1,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870724,190.32999999999998,2,2,2,有,有,43880000,230547,坡道平面,0.0,0,含增建或未登記建物。,RPQNMLMKJHPFFBA37DA
萬華區,房地(土地+建物)+車位,臺北市萬華區萬大路344巷31~60號,19.46,商,,,1081216,土地1建物1車位1,二十一層,二十六層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040206,190.64,3,2,2,有,有,32300000,196208,坡道平面,38.76,2500000,,RPRNMLQKJHPFFBA87DA
文山區,房地(土地+建物)+車位,臺北市文山區保儀路61~90號,18.55,商,,,1081130,土地1建物1車位2,九層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1030613,252.48000000000002,3,2,2,有,有,35400000,157802,坡道機械,47.16,3000000,兩車位為子母車位,RPVNMLKLJHPFFAA67DA
大同區,房地(土地+建物),臺北市大同區華陰街71巷1~30號,6.25,商,,,1081212,土地1建物2車位0,一層,四層,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,,20.02,3,1,1,有,無,2496500,124700,,0.0,0,向政府機關承購之案件。;,RPROMLRJJHPFFBA97DA
大安區,房地(土地+建物),臺北市大安區四維路6巷1~30號,17.0,商,,,1081115,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0850408,95.66,3,2,2,有,無,23800000,248798,,0.0,0,含增建或未登記建物。;,RPPNMLLKJHPFFFA47CA
大安區,房地(土地+建物)+車位,臺北市大安區通安街1~30號,7.92,商,,,1081230,土地3建物1車位1,九層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1010503,67.3,1,1,1,有,有,23600000,350669,其他,14.2,0,,RPOPMLRJJHPFFFA08CA
大安區,車位,臺北市大安區四維路170巷1~30號,1.21,住,,,1081205,土地0建物0車位1,一層,八層,其他,見其他登記事項,鋼筋混凝土造,0980115,19.04,0,0,0,有,有,2700000,,坡道機械,0.0,2700000,,RPVNMLMLJHPFFFA28CA
大安區,房地(土地+建物),臺北市大安區信義路四段181~210號,3.74,商,,,1081118,土地2建物1車位0,三層,十二層,套房(1房1廳1衛),商業用,鋼筋混凝土造,0850705,39.36,1,0,1,有,有,9880000,251016,,0.0,0,含增建或未登記建物。;,RPUNMLSJJHPFFFA58CA
文山區,房地(土地+建物)+車位,臺北市文山區政大三街1~30號,46.36,住,,,1081203,土地1建物1車位1,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0831224,97.88,2,2,1,有,有,10300000,105231,坡道機械,0.0,1500000,含增建或未登記建物。,RPSNMLTJJHPFFAA08DA
文山區,房地(土地+建物),臺北市文山區羅斯福路五段218巷1~30號,27.11,商,,,1081223,土地7建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0711220,87.52,3,2,2,有,無,13800000,157678,,0.0,0,含增建或未登記建物。,RPQNMLMKJHPFFAA27DA
士林區,房地(土地+建物)+車位,臺北市士林區小北街1~30號,24.98,商,,,1081223,土地1建物1車位2,一層,九層,套房(1房1廳1衛),住家用,鋼筋混凝土造,1080212,117.31,1,1,1,有,有,28000000,238684,升降機械,16.96,0,親友、員工或其他特殊關係間之交易。;,RPROMLPJKHPFFEA08CA
士林區,房地(土地+建物),臺北市士林區中山北路五段691~720號,3.65,住,,,1081210,土地2建物1車位0,十二層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1080730,42.41,3,2,2,有,無,2500000,58948,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPXNMLPKJHPFFEA58CA
北投區,房地(土地+建物),臺北市北投區公?路423巷1~30號,36.6,住,,,1081128,土地1建物1車位0,六層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820511,118.05,3,2,2,有,有,18680000,158238,,0.0,0,,RPROMLPKJHPFFEA08CA
士林區,房地(土地+建物),臺北市士林區仰德大道三段105巷1~30號,644.28,住,,,1081224,土地2建物1車位0,全,,透天厝,住家用,加強磚造,0570701,378.64,4,4,4,有,無,61800000,163216,,0.0,0,親友、員工或其他特殊關係間之交易。;二親等間買賣,RPTNMLSJJHPFFEA38CA
北投區,房地(土地+建物),臺北市北投區文化三路151~180號,22.38,住,,,1081129,土地1建物1車位0,五層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1080503,94.63,2,1,1,有,有,13600000,143718,,0.0,0,,RPTOMLSJJHPFFEA48CA
士林區,房地(土地+建物),臺北市士林區中山北路六段728巷9弄1~30號,25.29,住,,,1081206,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680126,96.99000000000001,2,2,2,有,無,15800000,162903,,0.0,0,含增建或未登記建物。;,RPPNMLSJJHPFFEA97CA
松山區,房地(土地+建物),臺北市松山區富錦街77巷2弄1~30號,53.25,住,,,1081219,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0590228,143.59,3,2,2,有,無,31000000,215892,,0.0,0,,RPTNMLOJKHPFFDA97CA
松山區,土地,西松段一小段691~720地號,266.53,其他,,,1081225,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,18630000,69898,,0.0,0,包含公共設施保留地之交易。;,RPUNMLNKJHPFFDA97CA
南港區,房地(土地+建物),臺北市南港區重陽路57巷31~60號,37.08,住,,,1081225,土地1建物1車位0,二層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0951229,132.93,3,2,2,有,有,11000000,82750,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPVNMLNKJHPFFDA08CA
南港區,房地(土地+建物)+車位,臺北市南港區經貿二路241~270號,16.37,住,,,1081128,土地1建物1車位1,十一層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020222,115.78999999999999,2,2,1,有,有,20500000,177045,塔式車位,0.0,0,含增建或未登記建物。;,RPUOMLRJJHPFFDA38CA
信義區,房地(土地+建物),臺北市信義區基隆路一段35巷9弄1~30號,22.5,住,,,1081215,土地1建物1車位0,三層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0640410,63.42,2,1,1,有,無,8750000,137969,,0.0,0,,RPVPMLRJJHPFFDA58CA
南港區,房地(土地+建物),臺北市南港區昆陽街61~90號,34.0,住,,,1081209,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,111.85,4,0,4,有,無,16140000,144300,,0.0,0,含增建或未登記建物。;,RPPNMLSJJHPFFDA87CA
松山區,房地(土地+建物)+車位,臺北市松山區饒河街181~210號,6.18,商,,,1081020,土地1建物1車位1,十七層,十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,1071003,100.6,2,2,1,有,有,21500000,229858,坡道機械,14.46,1700000,,RPSNMLSJJHPFFDA18CA
松山區,房地(土地+建物),臺北市松山區饒河街181~210號,3.96,商,,,1081130,土地1建物1車位0,十七層,十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,1071003,55.31,1,1,1,有,有,13000000,235039,,0.0,0,,RPUNMLSJJHPFFDA38CA
松山區,房地(土地+建物),臺北市松山區撫遠街211巷1~30號,39.94,住,,,1081101,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710824,110.00999999999999,3,2,2,有,無,20630000,187545,,0.0,0,含增建或未登記建物。;,RPPOMLSJJHPFFDA97CA
信義區,車位,臺北市信義區基隆路二段181~210號,3.24,商,,,1081225,土地0建物0車位1,地下三層,二十一層,其他,停車空間,鋼筋混凝土造,0860221,52.46,0,0,0,有,有,3050000,,坡道平面,52.46,3050000,,RPUNMLTJJHPFFDA48CA
信義區,房地(土地+建物),臺北市信義區忠孝東路四段553巷16弄1~30號,20.15,住,,,1081217,土地2建物1車位0,六層，陽台,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0650504,92.21000000000001,3,2,1,有,有,22660000,245743,,0.0,0,,RPOOMLTJJHPFFDA97CA
南港區,土地,舊莊段一小段211~240地號,886.07,其他,,,1081212,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4490000,5067,,0.0,0,,RPSOMLTJJHPFFDA38CA
松山區,車位,臺北市松山區塔悠路61~90號,0.76,商,,,1081219,土地0建物0車位1,地下二層，地下三層,十二層,其他,見使用執照,鋼筋混凝土造,0840314,29.24,0,0,0,有,有,1900000,,坡道平面,29.24,1900000,,RPPOMLRJJHPFFDA87CA
內湖區,房地(土地+建物)+車位,臺北市內湖區內湖路三段331~360號,813.47,住,,,1081223,土地1建物10車位14,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1050107,1772.62,2,1,1,有,有,226000000,127495,坡道平面,464.1,0,受債權債務影響或債務抵償之交易。;,RPORMLKLJHPFFCA47CA
中山區,房地(土地+建物)+車位,臺北市中山區農安街1~30號,4.31,商,,,1081127,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0980622,76.85,2,1,1,有,有,12800000,166558,坡道平面,0.0,0,,RPTQMLNJKHPFFCA08CA
內湖區,房地(土地+建物)+車位,臺北市內湖區瑞光路271~300號,46.33,其他,,,1081118,土地1建物1車位2,五層,九層,辦公商業大樓,工業用,鋼筋混凝土造,0890817,311.5,0,0,0,無,有,56400000,181059,坡道平面,0.0,3400000,含增建或未登記建物。;,RPTSMLKLJHPFFCA08CA
內湖區,房地(土地+建物),臺北市內湖區內湖路一段737巷51弄1~30號,34.31,住,,,1081119,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670130,88.02,3,2,2,有,無,13300000,151102,,0.0,0,陽台外推,RPWQMLLLJHPFFCA28CA
中山區,房地(土地+建物)+車位,臺北市中山區五常街11巷1~30號,15.02,住,,,1081220,土地2建物1車位1,十一層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080918,133.66000000000003,3,2,1,有,有,27000000,255177,坡道平面,38.04,2600000,,RPPPMLPKJHPFFCA77CA
中山區,房地(土地+建物),臺北市中山區五常街11巷1~30號,9.93,住,,,1081205,土地2建物1車位0,十五層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080918,64.56,1,1,1,有,有,16410000,254182,,0.0,0,,RPRPMLRKJHPFFCA18CA
中山區,房地(土地+建物)+車位,臺北市中山區五常街11巷1~30號,11.63,住,,,1081220,土地2建物1車位1,九層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080918,110.44,2,1,1,有,有,20600000,248619,坡道平面,38.04,2600000,,RPSPMLRKJHPFFCA28CA
中山區,房地(土地+建物),臺北市中山區五常街11巷1~30號,9.93,住,,,1081219,土地2建物1車位0,十四層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080918,64.56,1,1,1,有,有,17190000,266264,,0.0,0,,RPTPMLRKJHPFFCA38CA
中山區,房地(土地+建物)+車位,臺北市中山區五常街11巷1~30號,15.02,住,,,1081219,土地2建物1車位1,十四層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080918,133.66000000000003,3,2,1,有,有,28130000,265949,坡道平面,38.04,2700000,,SPTPMLRKJHPFFCA48CA
中山區,房地(土地+建物)+車位,臺北市中山區五常街11巷1~30號,12.22,住,,,1081224,土地2建物1車位1,十一層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080918,116.03999999999999,2,1,1,有,有,23100000,262821,坡道平面,38.04,2600000,,RPUPMLRKJHPFFCA48CA
中山區,房地(土地+建物)+車位,臺北市中山區樂群二路266巷91~120號,138.25,住,,,1081202,土地1建物1車位3,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0891230,484.34000000000003,5,4,5,有,有,200000000,412933,坡道平面,134.4,0,,RPWQMLQKJHPFFCA68CA
中山區,車位,臺北市中山區德惠街1~30號,0.18,商,,,1081226,土地0建物0車位1,,,其他,,,,52.45,0,0,0,有,有,2980000,,坡道平面,52.45,2980000,單獨車位交易。;,RPUPMLTJJHPFFCA58CA
內湖區,房地(土地+建物),臺北市內湖區新明路426巷1~30號,37.0,住,,,1081210,土地1建物1車位0,一層，平台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0650728,92.01,1,1,1,有,無,6400000,69558,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPVPMLTJJHPFFCA68CA
中山區,房地(土地+建物),臺北市中山區錦州街30巷1~30號,3.28,商,,,1081210,土地1建物1車位0,五層,十層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0680613,31.75,1,1,1,有,有,4500000,141732,,0.0,0,,RPXOMLNKJHPFFCA28CA
內湖區,房地(土地+建物)+車位,臺北市內湖區康樂街136巷29弄1~30號,14.81,住,,,1081125,土地1建物1車位1,二層,十一層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0941123,120.77000000000001,1,2,1,有,有,16100000,133311,坡道平面,45.9,0,含增建或未登記建物。;,RPPTMLTJJHPFFCA48CA
中山區,房地(土地+建物),臺北市中山區南京東路一段91~120號,17.08,商,,,1081225,土地3建物1車位0,四層,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0790712,149.91,0,0,0,無,無,28000000,186779,,0.0,0,,RPOVMLTJJHPFFCA58CA
內湖區,房地(土地+建物),臺北市內湖區康寧路三段75巷181~210號,149.46,住,,,1081128,土地2建物3車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0750127,284.49,5,2,4,有,有,17000000,59756,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPPMLKKJHPFFCA27CA
中山區,房地(土地+建物)+車位,臺北市中山區基湖路120巷30弄1~30號,73.01,住,,,1081026,土地1建物1車位1,二層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0900103,204.37,3,2,2,有,有,45500000,222635,坡道平面,0.0,0,,RPQPMLKKJHPFFCA37CA
萬華區,房地(土地+建物),臺北市萬華區雙園街121~150號,103.0,住,,,1081127,土地2建物1車位0,全,二層,透天厝,,加強磚造,,80.26,0,2,1,有,無,21500000,267879,,0.0,0,包含公共設施保留地之交易。;,RPUOMLQKJHPFFBA18CA
萬華區,房地(土地+建物),臺北市萬華區成都路91~120號,2.59,商,,,1081219,土地3建物1車位0,五層,十二層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0660907,29.49,1,1,1,有,有,3000000,101729,,0.0,0,,RPROMLPKJHPFFBA77CA
中山區,房地(土地+建物),臺北市中山區興安街91~120號,26.43,住,,,1081121,土地1建物1車位0,八層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0750314,128.82999999999998,3,2,2,有,有,25500000,197935,,0.0,0,含增建或未登記建物。;,RPROMLSJJHPFFCA08CA
內湖區,房地(土地+建物),臺北市內湖區麗山街62巷11弄1~30號,40.65,住,,,1081012,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0661209,93.86,2,2,2,有,無,14800000,157682,,0.0,0,含增建或未登記建物。;,RPUOMLSJJHPFFCA38CA
內湖區,房地(土地+建物),臺北市內湖區文湖街21巷118弄1~30號,17.45,住,,,1081203,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1010426,78.41,2,2,1,有,有,12950000,165158,,0.0,0,,RPVOMLSJJHPFFCA48CA
