鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
新莊區,土地,思賢段841~870地號,6.02,其他,,,1081211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,703136,116800,,0.0,0,包含公共設施保留地之交易。;,RPTOMLMLJHPFFBF28CA
五股區,房地(土地+建物)+車位,新北市五股區新五路三段271~300號,29.06,商,,,1081113,土地1建物1車位1,十一層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080319,219.72,4,2,2,有,有,20300000,100413,坡道平面,37.97,2050000,,RPPPMLRKJHPFFBF38CA
五股區,房地(土地+建物)+車位,新北市五股區新五路三段241~270號,13.39,商,,,1081216,土地1建物1車位1,十四層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080319,122.99000000000001,2,2,1,有,有,10500000,100565,坡道平面,37.97,1950000,,RPQPMLRKJHPFFBF48CA
五股區,房地(土地+建物)+車位,新北市五股區新五路三段271~300號,16.49,商,,,1081214,土地1建物1車位1,八層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080319,140.91,2,2,1,有,有,11160000,89470,坡道平面,37.97,1950000,,RPXOMLRKJHPFFBF09CA
新莊區,車位,新北市新莊區民安西路370至392391~420號,0.13,住,,,1081223,土地0建物0車位1,地下三層,二十一層,其他,見其他登記事項,鋼筋混凝土造,0850311,31.3,0,0,0,有,有,1000000,,坡道平面,31.3,1000000,,RPQTMLRKJHPFFBF88CA
林口區,房地(土地+建物)+車位,新北市林口區中山路511~540號,13.6,商,,,1081218,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0960927,143.91000000000003,0,1,1,有,有,8300000,57675,坡道平面,32.43,0,,RPRPMLQKJHPFFBF48CA
林口區,房地(土地+建物)+車位,新北市林口區文化三路二段91~120號,24.18,住,,,1081127,土地1建物1車位2,九層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071106,218.36,2,2,2,有,有,19980000,98546,坡道平面,45.04,2900000,,RPUOMLPKJHPFFBF58CA
新莊區,房地(土地+建物)+車位,新北市新莊區中德路31~60號,21.7,商,,,1081126,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070626,188.48000000000002,0,0,0,無,有,17880000,105835,坡道平面,43.16,2500000,辦公室。車位之土地價175萬元、建物價75萬元。地政士僅受託買賣案件申請登記，並未代理撰擬不動產買賣契約書，本成交資訊係由義務人或權利人自行提供屬實。,RPQTMLPKJHPFFBF68CA
五股區,房地(土地+建物)+車位,新北市五股區新五路三段211~240號,15.64,商,,,1081122,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060915,145.58999999999997,2,1,1,有,有,10300000,87813,升降平面,42.53,1250000,,RPPSMLPKJHPFFBF48CA
新莊區,房地(土地+建物)+車位,新北市新莊區龍安路31~60號,8.58,住,,,1081128,土地1建物1車位1,四層,二十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,1080723,110.19999999999999,2,1,1,有,無,11280000,116248,坡道平面,27.79,1700000,,RPVUMLPKJHPFFBF66CA
新莊區,房地(土地+建物)+車位,新北市新莊區龍安路31~60號,13.66,住,,,1081209,土地1建物1車位1,二十層,二十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080723,161.32999999999998,3,2,2,有,無,17580000,117418,坡道平面,27.79,1900000,,RPWUMLPKJHPFFBF76CA
新莊區,房地(土地+建物)+車位,新北市新莊區龍安路31~60號,8.62,住,,,1081122,土地1建物1車位1,十四層,二十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080723,110.77000000000001,2,1,1,有,無,11380000,114244,坡道平面,27.79,1900000,,RPXUMLPKJHPFFBF86CA
新莊區,房地(土地+建物)+車位,新北市新莊區龍安路1~30號,8.62,住,,,1081209,土地1建物1車位1,二十二層,二十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080723,110.69,2,1,1,有,無,11450000,116405,坡道平面,27.79,1800000,,RPOVMLPKJHPFFBF68CA
新莊區,車位,新北市新莊區福德二街1~30號,0.0,,,,1081218,土地0建物0車位1,,,其他,,,,34.03,0,0,0,有,有,1500000,,坡道平面,34.03,1500000,1.地政士僅受託買賣案件申請登記，並未代理撰擬不動產買賣契約書，本成交資訊係由不動產經紀業或權利人自行提供屬實2.車位價款含5%加值型營業稅,RPXUMLKKJHPFFBF98CA
林口區,土地,南勢埔段頭湖小段151~180地號,163.36,其他,,,1081224,土地8建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6225912,38112,,0.0,0,,RPQNMLMKJHPFFBF77CA
新莊區,房地(土地+建物),新北市新莊區裕民街85巷1~30號,23.84,住,,,1081210,土地2建物1車位0,二層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0660827,71.05,3,2,2,有,無,6800000,95707,,0.0,0,含增建或未登記建物。;,RPXTMLKKJHPFFBF88CA
新莊區,房地(土地+建物),新北市新莊區民本街11巷2弄31~60號,22.74,住,,,1081214,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700129,74.42,3,1,1,有,無,4400000,59124,,0.0,0,,RPVQMLKKJHPFFBF38CA
新莊區,房地(土地+建物),新北市新莊區新泰路305巷1~30號,21.08,住,,,1081128,土地1建物1車位0,三層，陽台,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0651216,61.59,3,1,1,有,無,6470000,105050,,0.0,0,含增建或未登記建物。;,RPORMLKKJHPFFBF77CA
林口區,房地(土地+建物),新北市林口區信義路361~390號,7.22,住,,,1081208,土地1建物1車位0,三層,十四層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1070125,50.8,1,1,1,有,有,5380000,105906,,0.0,0,,RPPQMLKKJHPFFBF77CA
林口區,房地(土地+建物)+車位,新北市林口區信義路151~180號,23.01,住,,,1081110,土地1建物1車位1,五層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941130,178.36,4,2,2,有,有,13000000,72886,坡道平面,26.13,0,,RPSOMLNKJHPFFBF18CA
新莊區,房地(土地+建物)+車位,新北市新莊區新樹路601~630號,24.63,商,,,1081006,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0951227,186.88,4,2,2,有,有,12750000,68226,坡道平面,41.16,0,含增建或未登記建物。;,RPQPMLNKJHPFFBF08CA
新莊區,房地(土地+建物),新北市新莊區中平路377巷17弄31~60號,12.63,住,,,1081116,土地1建物1車位0,十一層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0930611,93.59,3,2,1,有,有,10700000,114328,,0.0,0,含增建或未登記建物。;,RPVNMLNKJHPFFBF38CA
新莊區,房地(土地+建物)+車位,新北市新莊區龍安路69巷1~30號,16.66,住,,,1081210,土地1建物1車位1,五層,二十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1051110,188.04000000000002,3,2,2,有,有,21480000,120976,坡道平面,24.95,1750000,,RPQNMLOKJHPFFBF97CA
新莊區,房地(土地+建物),新北市新莊區四維路181~210號,9.97,住,,,1081215,土地1建物1車位0,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840117,74.80000000000001,2,1,1,有,有,7500000,100267,,0.0,0,,RPWQMLNKJHPFFBF78CA
新莊區,房地(土地+建物)+車位,新北市新莊區新北大道二段241~270號,25.9,住,,,1081122,土地1建物1車位1,十二層,十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071019,190.52,3,2,2,有,有,21860000,136121,坡道平面,44.62,2000000,,RPQNMLKKJHPFFBF57CA
新莊區,土地,光華段661~690地號,14.04,工,,,1081231,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,681600,48547,,0.0,0,親友、員工或其他特殊關係間之交易。;僅出售土地持分且為共有人間土地應有部分交易。,RPSNMLKKJHPFFBF77CA
新莊區,房地(土地+建物)+車位,新北市新莊區新北大道二段241~270號,9.5,住,,,1081209,土地1建物1車位1,七層,十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071019,97.61,1,1,1,有,有,9000000,133988,坡道平面,44.62,1900000,,RPTNMLKKJHPFFBF87CA
林口區,房地(土地+建物)+車位,新北市林口區民族路241~270號,22.07,住,,,1081130,土地1建物1車位1,二十六層,二十六層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070723,191.15,3,2,2,有,有,20500000,107246,坡道平面,0.0,0,,RPUQMLTJJHPFFBF09CA
土城區,房地(土地+建物),新北市土城區延和路211~240號,20.16,住,,,1081210,土地1建物1車位0,四層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690804,91.78,3,2,2,有,無,7080000,77141,,0.0,0,,RPPPPLLLJHPFFAF08CA
土城區,房地(土地+建物),新北市土城區中華路一段31~60號,10.88,住,,,1081204,土地1建物1車位0,十層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840121,119.44999999999999,3,2,2,有,有,12400000,103809,,0.0,0,,RPQPMLLLJHPFFAF87CA
板橋區,房地(土地+建物),新北市板橋區光環路二段1~30號,38.95,住,,,1081217,土地1建物1車位0,一層，見其他登記事項,十七層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1021226,292.41999999999996,4,2,3,有,有,58000000,198345,,0.0,0,,RPORMLKMJHPFFAF87CA
土城區,房地(土地+建物)+車位,新北市土城區中華路一段121~150號,13.14,住,,,1081127,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831008,118.71,2,2,1,有,有,10200000,85924,坡道平面,0.0,0,,RPRQMLOJKHPFFAF28CA
土城區,房地(土地+建物),新北市土城區青雲路151~180號,4.63,商,,,1081228,土地1建物1車位0,六層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831213,55.519999999999996,1,1,1,有,無,6380000,114914,,0.0,0,,RPVOMLPJKHPFFAF58CA
板橋區,房地(土地+建物)+車位,新北市板橋區中正路151~180號,21.94,住,,,1080831,土地1建物1車位1,二十五層,二十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,1080509,226.57,3,2,1,有,有,37300000,178802,坡道平面,33.06,2700000,,RPUPMLPJKHPFFAF58CA
板橋區,房地(土地+建物)+車位,新北市板橋區中正路151~180號,22.7,住,,,1081101,土地1建物1車位1,二十四層,二十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,1080509,230.28000000000003,3,2,1,有,有,36880000,172417,坡道平面,28.56,2100000,,RPWPMLPJKHPFFAF78CA
板橋區,房地(土地+建物)+車位,新北市板橋區中正路151~180號,20.57,住,,,1081116,土地1建物1車位1,六層,二十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,1080509,214.03,3,2,1,有,有,31200000,161353,坡道平面,33.06,2000000,,RPXPMLPJKHPFFAF88CA
板橋區,房地(土地+建物)+車位,新北市板橋區中正路151~180號,21.48,住,,,1081203,土地1建物1車位2,二十三層,二十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,1080509,243.45,3,2,1,有,有,36600000,174889,坡道平面,61.62,4800000,"A.	地政士僅受託買賣案件申請登記,並未代裡選擬不動產買賣契約書,本成交資訊係由不動產經紀業或權利人自行提供屬實車位無法分別拆款",RPOQMLPJKHPFFAF08CA
板橋區,房地(土地+建物)+車位,新北市板橋區中正路151~180號,20.54,住,,,1081024,土地1建物1車位1,二十四層,二十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,1080509,210.39,3,2,1,有,有,34100000,175989,坡道平面,28.56,2100000,,RPROMLQJKHPFFAF28CA
板橋區,房地(土地+建物),新北市板橋區中正路151~180號,9.22,住,,,1080921,土地1建物1車位0,二十三層,二十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,1080509,85.03,2,1,1,有,有,15250000,179348,,0.0,0,,RPUOMLQJKHPFFAF58CA
板橋區,車位,新北市板橋區中正路151~180號,1.75,住,,,1081106,土地0建物0車位2,,,其他,,,,61.62,0,0,0,有,有,4000000,,坡道平面,61.62,4000000,,RPPPMLQJKHPFFAF18CA
板橋區,房地(土地+建物),新北市板橋區中正路151~180號,21.88,住,,,1081106,土地1建物1車位0,二十五層,二十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,1080509,201.72000000000003,3,2,1,有,有,35890000,177920,,0.0,0,,RPRPMLQJKHPFFAF38CA
板橋區,房地(土地+建物),新北市板橋區雙十路二段70巷1~30號,25.5,住,,,1081201,土地1建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,加強磚造,,79.8,3,0,3,有,無,9500000,119048,,0.0,0,含增建或未登記建物。;,RPWPMLNKJHPFFAF58CA
板橋區,房地(土地+建物),新北市板橋區重慶路271~300號,13.15,商,,,1081201,土地1建物1車位0,三層,九層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0890818,120.95,3,2,2,有,有,13500000,111616,,0.0,0,含增建或未登記建物。;,RPVNMLNKJHPFFAF28CA
土城區,房地(土地+建物)+車位,新北市土城區明德路二段215巷1~30號,51.58,住,,,1081202,土地2建物1車位1,二層，三層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850325,199.82999999999998,5,2,2,有,有,18100000,90577,坡道平面,0.0,0,含增建或未登記建物。;,RPOOMLNKJHPFFAF67CA
土城區,房地(土地+建物),新北市土城區中央路二段61巷34弄1~30號,13.03,住,,,1081210,土地2建物1車位0,四層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,56.16,2,1,1,有,無,5300000,94373,,0.0,0,,RPQQMLOKJHPFFAF18CA
土城區,土地,中華段1471~1500地號,11.59,其他,,,1081218,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,967710,83495,,0.0,0,,RPVSMLPKJHPFFAF98CA
板橋區,房地(土地+建物),新北市板橋區重慶路139巷1~30號,29.75,住,,,1081217,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0640701,94.77,3,2,1,有,無,9500000,100243,,0.0,0,,RPWQMLKLJHPFFAF48CA
板橋區,房地(土地+建物),新北市板橋區四川路二段245巷19弄1~30號,25.43,住,,,1081209,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,94.89,3,2,2,有,無,11000000,115924,,0.0,0,含增建或未登記建物。;,RPORMLKLJHPFFAF77CA
板橋區,房地(土地+建物),新北市板橋區縣民大道三段52巷1~30號,21.2,住,,,1081127,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710216,77.66,2,2,1,有,無,7000000,90136,,0.0,0,含增建或未登記建物。;,RPQNMLKLJHPFFAF57CA
板橋區,房地(土地+建物),新北市板橋區漢生西路89巷4弄1~30號,18.0,住,,,1081128,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,,61.1,2,2,1,有,無,7900000,129296,,0.0,0,含增建或未登記建物。;,RPSPMLKLJHPFFAF97CA
板橋區,房地(土地+建物)+車位,新北市板橋區長江路二段1~30號,9.19,住,,,1081202,土地2建物1車位1,二十五層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850120,149.82999999999998,3,2,2,有,有,14660000,97844,坡道機械,0.0,0,含增建或未登記建物。;本案車位面積無法拆算。,RPUNMLKKJHPFFAF87CA
板橋區,房地(土地+建物),新北市板橋區四川路一段87巷61~90號,23.75,商,,,1081118,土地1建物1車位0,一層，平台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0660628,85.42,3,2,1,有,無,10600000,124093,,0.0,0,含增建或未登記建物。;,RPRQMLTJJHPFFAF68CA
土城區,土地,延吉段211~240地號,36.34,其他,,,1081225,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1998000,54981,,0.0,0,包含公共設施保留地之交易。;,RPVPMLTJJHPFFAF98CA
板橋區,土地,成功段601~630地號,29.68,住,,,1081127,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3050000,102763,,0.0,0,親友、員工或其他特殊關係間之交易。;瑕疵物件之交易。;部份土地有地上物占用。,RPTOMLKKJHPFFAF87CA
板橋區,房地(土地+建物)+車位,新北市板橋區中山路二段412巷29弄1~30號,25.11,住,,,1081215,土地1建物1車位1,五層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030808,209.33,3,2,2,有,有,23300000,111308,坡道平面,31.57,0,,RPUOMLKKJHPFFAF97CA
板橋區,房地(土地+建物),新北市板橋區長江路二段91~120號,14.91,住,,,1081130,土地1建物1車位0,三層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860630,94.4,3,2,2,有,有,11860000,125636,,0.0,0,含增建或未登記建物。;,RPWOMLKKJHPFFAF18CA
板橋區,房地(土地+建物),新北市板橋區長江路一段106巷2弄1~30號,30.18,住,,,1081130,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,104.66,3,2,2,有,無,8980000,85802,,0.0,0,含增建或未登記建物。;,RPOPMLKKJHPFFAF47CA
板橋區,房地(土地+建物),新北市板橋區中正路89巷1~30號,37.25,住,,,1081211,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0621027,98.62,5,2,1,有,無,9000000,91259,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPUPMLKKJHPFFAF08CA
土城區,房地(土地+建物),新北市土城區和平路91~120號,29.37,,特定專用區,甲種建築用地,1081129,土地1建物1車位0,八層,八層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1080425,97.05,2,2,1,有,有,9100000,93766,,0.0,0,,RPSTMLKKJHPFFAF28CA
板橋區,房地(土地+建物),新北市板橋區林園街61~90號,25.25,住,,,1081126,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0630520,76.14,2,2,1,有,無,8900000,116890,,0.0,0,含增建或未登記建物。;,RPUQMLKKJHPFFAF18CA
土城區,房地(土地+建物),新北市土城區金安街31~60號,17.46,住,,,1081201,土地2建物1車位0,四層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850217,105.05000000000001,3,2,2,有,有,8000000,76154,,0.0,0,含增建或未登記建物。;,RPRQMLKKJHPFFAF87CA
板橋區,房地(土地+建物),新北市板橋區板新路31~60號,13.01,住,,,1081027,土地1建物1車位0,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820318,105.15,3,2,2,有,有,15460000,147028,,0.0,0,含增建或未登記建物。;,RPQNMLNKJHPFFAF77CA
土城區,房地(土地+建物),新北市土城區青雲路313巷1~30號,25.11,住,,,1081130,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730804,83.59,3,2,2,有,無,6100000,72975,,0.0,0,含增建或未登記建物。;,RPRNMLNKJHPFFAF87CA
板橋區,房地(土地+建物)+車位,新北市板橋區文聖街181~210號,29.23,住,,,1081125,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0930726,244.83999999999997,4,2,2,有,有,34800000,142134,坡道平面,36.82,0,,RPTNMLNKJHPFFAF08CA
板橋區,房地(土地+建物)+車位,新北市板橋區英士路1~30號,14.75,住,,,1081213,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070209,121.91,2,2,1,有,有,18300000,160997,坡道機械,17.56,1500000,,RPWNMLKKJHPFFAF08CA
板橋區,房地(土地+建物),新北市板橋區僑中一街124巷20弄31~60號,18.03,住,,,1081116,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,76.81,2,1,1,有,無,7200000,93738,,0.0,0,含增建或未登記建物。;,RPTPMLKLJHPFFAF08CA
板橋區,土地,港子嘴段271~300地號,123.96,其他,,,1081211,土地13建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10119600,81636,,0.0,0,,RPVTMLRKJHPFFAF66CA
板橋區,房地(土地+建物)+車位,新北市板橋區大漢街31~60號,10.57,住,,,1081206,土地2建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080909,98.59,2,2,1,有,有,11780000,119485,坡道平面,30.86,0,,RPVOMLQKJHPFFAF68CA
板橋區,房地(土地+建物),新北市板橋區中山路二段89巷1~30號,11.86,住,,,1081210,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870914,58.32,2,2,1,有,有,9900000,169753,,0.0,0,,RPWOMLQKJHPFFAF78CA
板橋區,房地(土地+建物),新北市板橋區中山路二段443巷31~60號,21.25,住,,,1081122,土地1建物1車位0,二層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0620801,72.03,3,2,1,有,無,7380000,102457,,0.0,0,,RPOTMLQKJHPFFAF48CA
板橋區,房地(土地+建物),新北市板橋區文化路二段571~600號,22.0,住,,,1081216,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670613,83.8,3,2,1,有,無,8700000,103819,,0.0,0,含增建或未登記建物。;,RPUTMLQKJHPFFAF09CA
板橋區,房地(土地+建物)+車位,新北市板橋區僑中一街80巷1~30號,30.41,住,,,1080118,土地1建物1車位1,八層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080212,173.6,3,1,2,有,有,5132220,29563,坡道平面,34.91,0,1.地政士僅受託買賣案件申請登記，並未代理撰擬不動產買賣契約書，本成交資訊係由不動產經紀業或權利人自行提供屬實2.建物價款含5%加值型營業稅3.建商與地主合建案,RPUQMLOKJHPFFAF58CA
板橋區,房地(土地+建物),新北市板橋區四川路一段181~210號,14.09,住,,,1081209,土地1建物1車位0,四層,七層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1071009,69.55,1,1,1,有,有,10460000,150395,,0.0,0,,RPPOMLOKJHPFFAF87CA
板橋區,房地(土地+建物),新北市板橋區國光路211巷1~30號,37.06,住,,,1081123,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0771226,121.33,3,2,2,有,無,11260000,92805,,0.0,0,含增建或未登記建物。;,RPTOMLOKJHPFFAF28CA
板橋區,車位,新北市板橋區中山路一段181~210號,1.21,其他,,,1081223,土地0建物0車位1,,,其他,,,,38.5,0,0,0,有,有,2700000,,坡道平面,37.4,2700000,"車位土地價款:1,674,000元車位建物價款:1,026,000元",RPWOMLNKJHPFFAF48CA
板橋區,房地(土地+建物),新北市板橋區府中路31~60號,7.31,商,,,1081128,土地1建物1車位0,十一層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071205,85.32000000000001,3,1,1,有,有,15500000,181669,,0.0,0,,RPUPMLTKKHPFFAF09CA
土城區,房地(土地+建物),新北市土城區中央路一段301~330號,15.97,住,,,1081221,土地1建物1車位0,十六層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1080412,88.06,2,1,1,有,有,12806000,145424,,0.0,0,,RPOSMLKMJHPFFAF97CA
板橋區,房地(土地+建物),新北市板橋區中山路一段151~180號,6.6,其他,,,1081122,土地1建物3車位0,七層,十三層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0980427,43.97,1,1,1,有,有,9200000,209281,,0.0,0,含增建或未登記建物。;,RPUUNLKLJHPFFAF78CA
林口區,房地(土地+建物)+車位,新北市林口區文化三路二段41巷1~30號,21.1,住,,,1081112,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1010823,164.51,3,2,2,有,有,12600000,76591,坡道平面,26.66,0,,RPUPMLNKJHPFFBF48CA
新莊區,房地(土地+建物)+車位,新北市新莊區中正路691~720號,24.34,住,,,1081211,土地1建物1車位1,十五層,二十六層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1031020,263.58,3,2,3,有,有,26500000,100539,坡道平面,42.83,0,,RPWPMLNKJHPFFBF68CA
林口區,房地(土地+建物)+車位,新北市林口區中山路661~690號,9.65,商,,,1081224,土地1建物1車位1,十五層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1051018,107.49000000000001,1,1,1,有,有,8600000,80007,坡道平面,0.0,0,,RPWNMLNKJHPFFBF48CA
林口區,房地(土地+建物)+車位,新北市林口區中山路511~540號,14.73,商,,,1081203,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0960927,149.91,3,2,2,有,有,9100000,60703,坡道平面,32.43,0,含增建或未登記建物。;,RPQNMLNKJHPFFBF87CA
新莊區,房地(土地+建物),新北市新莊區幸福路571~600號,26.5,住,,,1081208,土地1建物1車位0,四層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690331,89.15,3,2,1,有,無,6860000,76949,,0.0,0,增建或占用範圍:陽台外推,RPWSMLKKJHPFFBF68CA
新莊區,房地(土地+建物)+車位,新北市新莊區幸福路811~840號,22.84,住,,,1081226,土地1建物1車位2,三層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0890405,183.04000000000002,3,2,2,有,有,17000000,92876,坡道平面,42.86,0,,RPTTMLKKJHPFFBF48CA
林口區,房地(土地+建物)+車位,新北市林口區民族路241~270號,12.47,住,,,1081215,土地1建物1車位1,十二層,二十六層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070723,120.15,2,2,1,有,有,10800000,89888,坡道平面,0.0,0,,RPUUMLKKJHPFFBF68CA
五股區,房地(土地+建物)+車位,新北市五股區芳洲八路61~90號,12.89,住,,,1081218,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1030127,96.69,2,2,1,有,有,7500000,77567,坡道平面,27.92,0,親友、員工或其他特殊關係間之交易。;,RPRSMLPKJHPFFBF68CA
泰山區,房地(土地+建物)+車位,新北市泰山區工專路40巷1~30號,21.34,住,,,1081213,土地1建物1車位1,七層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060109,111.97,4,2,2,有,有,10600000,94668,坡道機械,14.55,0,增建或占用範圍:夾層,RPOTMLPKJHPFFBF48CA
