鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
沙鹿區,房地(土地+建物)+車位,臺中市沙鹿區自立路181~210號,40.35,住,,,1081219,土地1建物1車位2,二層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1040112,182.24,3,2,2,有,有,6830000,37478,坡道平面,69.2,0,,RPOOMLPKJHPFFFB97CA
清水區,土地,榔段811~840地號,68.5,住,,,1081025,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1418997,20715,,0.0,0,持分共有土地買賣,RPQNMLMKJHPFFFB77CA
梧棲區,土地,南簡段811~840地號,838.0,住,,,1081101,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,43093300,51424,,0.0,0,,RPPNMLNKJHPFFFB77CA
梧棲區,土地,民族段181~210地號,176.23,農,,,1081129,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3198120,18147,,0.0,0,,RPROMLKKJHPFFFB77CA
梧棲區,土地,南簡段811~840地號,869.0,住,,,1081031,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,44687900,51425,,0.0,0,,RPVNMLNKJHPFFFB38CA
梧棲區,土地,南簡段811~840地號,832.0,住,,,1081031,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,40268800,48400,,0.0,0,,RPWNMLNKJHPFFFB48CA
清水區,土地,銀聯段2131~2160地號,780.0,住,,,1080912,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,41291250,52938,,0.0,0,,RPTSMLNKJHPFFFB68CA
沙鹿區,房地(土地+建物),臺中市沙鹿區北中路31~60號,88.26,住,,,1081129,土地1建物1車位0,全,三層,透天厝,住家用,加強磚造,0840108,107.97,4,3,3,有,無,10350000,95860,,0.0,0,含增建或未登記建物。;,RPURMLNKJHPFFFB68CA
外埔區,房地(土地+建物),臺中市外埔區甲后路五段130巷52弄31~60號,89.99,,鄉村區,乙種建築用地,1081223,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0810808,170.22,5,2,4,有,無,5600000,32899,,0.0,0,,RPXOMLKKJHPFFEB28CA
大甲區,房地(土地+建物),臺中市大甲區青二路8巷31~60號,72.0,,工業區,丁種建築用地,1070614,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1081112,150.67,4,2,3,有,無,7700000,51105,,0.0,0,,RPTNMLPKJHPFFEB28CA
大甲區,房地(土地+建物),臺中市大甲區青二路8巷31~60號,76.0,,工業區,丁種建築用地,1080409,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1081112,147.51,4,2,3,有,無,10000000,67792,,0.0,0,,RPUNMLPKJHPFFEB38CA
大甲區,房地(土地+建物),臺中市大甲區青二路8巷31~60號,70.0,,工業區,丁種建築用地,1080409,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1081112,150.26,4,2,3,有,無,9000000,59896,,0.0,0,,RPVNMLPKJHPFFEB48CA
大甲區,房地(土地+建物),臺中市大甲區青二路8巷31~60號,70.0,,工業區,丁種建築用地,1080504,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1081112,150.26,4,2,3,有,無,9000000,59896,,0.0,0,,RPWNMLPKJHPFFEB58CA
大甲區,房地(土地+建物),臺中市大甲區青二路8巷31~60號,72.0,,工業區,丁種建築用地,1070604,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1081112,150.67,4,2,3,有,無,7600000,50441,,0.0,0,,RPXNMLPKJHPFFEB68CA
大甲區,房地(土地+建物),臺中市大甲區雁門路290巷61~90號,21.17,住,,,1081208,土地1建物1車位0,一層,五層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1070628,67.44,2,2,1,有,無,4500000,66726,,0.0,0,,RPOOMLPKJHPFFEB87CA
豐原區,土地,北天段181~210地號,19.04,農,,,1081113,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1050000,55147,,0.0,0,畸零地或有合併使用之交易。;基地連接現行道路間之土地買賣,RPPNMLNLJHPFFDB67CA
神岡區,房地(土地+建物),臺中市神岡區北庄路31~60號,158.71,住,,,1081004,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1080626,270.38,5,2,5,有,無,20500000,75819,,0.0,0,價金折讓100萬元,RPQOMLKMJHPFFDB67CA
豐原區,土地,育仁段631~660地號,493.23,其他,,,1081225,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4525396,9175,,0.0,0,包含公共設施保留地之交易。;,RPXPMLLLJHPFFDB48CA
豐原區,房地(土地+建物),臺中市豐原區安和路1~30號,84.0,住,,,1081119,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0611206,147.21,4,3,4,有,無,12500000,84913,,0.0,0,,RPVNMLMLJHPFFDB18CA
豐原區,房地(土地+建物),臺中市豐原區葫蘆墩一街301~330號,68.89,住,,,1081118,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0880723,191.35,4,3,3,有,無,12500000,65325,,0.0,0,含增建或未登記建物。;,RPSOMLLLJHPFFDB87CA
豐原區,房地(土地+建物),臺中市豐原區一心路224巷1~30號,39.05,住,,,1081219,土地2建物1車位0,五層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0840621,156.86,3,2,2,有,無,5400000,34426,,0.0,0,,RPSPMLLLJHPFFDB97CA
豐原區,房地(土地+建物)+車位,臺中市豐原區保康路66巷1~30號,34.24,住,,,1081104,土地1建物1車位1,五層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870929,222.35,3,1,2,有,有,10000000,44974,坡道平面,0.0,0,,RPTOMLPKJHPFFDB28CA
豐原區,房地(土地+建物),臺中市豐原區源豐路31~60號,232.0,商,,,1081202,土地1建物1車位0,全,二層,透天厝,見其他登記事項,見其他登記事項,0721003,378.78,6,3,3,有,無,53000000,139923,,0.0,0,含增建或未登記建物。;,RPXOMLOKJHPFFDB58CA
后里區,土地,牛稠坑段151~180地號,179.0,,山坡地保育區,丙種建築用地,1080918,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8500000,47486,,0.0,0,,RPTNMLPKJHPFFDB18CA
豐原區,土地,車路墘段車路墘小段1~30地號,96.0,住,,,1080906,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4050000,42188,,0.0,0,,RPTNMLQKJHPFFDB28CA
后里區,房地(土地+建物),臺中市后里區甲后路一段261巷61~90號,81.61,住,,,1081205,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0791212,166.12,4,2,3,有,無,7300000,43944,,0.0,0,含增建或未登記建物。;,RPUNMLQKJHPFFDB38CA
后里區,房地(土地+建物),臺中市后里區大山路31~60號,92.68,住,,,1081120,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0921125,192.89,4,3,3,有,無,11500000,59619,,0.0,0,,RPTNMLKKJHPFFDB67CA
后里區,土地,文明段181~210地號,94.8,住,,,1081127,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5800000,61181,,0.0,0,,RPROMLOKJHPFFDB97CA
西屯區,房地(土地+建物),臺中市西屯區工業區三十六路31~60號,2285.15,工,,,1080913,土地1建物1車位0,一層,一層,廠辦,見其他登記事項,見其他登記事項,0811208,1789.59,0,0,0,無,無,208000000,116228,,0.0,0,含增建或未登記建物。;,RPVOMLPJKHPFFCB38CA
西屯區,房地(土地+建物)+車位,臺中市西屯區臺灣大道二段841~870號,17.5,商,,,1081120,土地1建物1車位2,十二層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1001228,257.85,4,2,2,有,有,20500000,79504,坡道平面,49.9,0,,RPTPMLPJKHPFFCB28CA
西屯區,房地(土地+建物)+車位,臺中市西屯區成都路151~180號,37.3,住,,,1081112,土地1建物1車位1,一層，二層，騎樓,八層,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,0841120,239.87,4,1,3,有,有,6000000,25014,升降機械,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPNMLPJKHPFFCB67CA
南屯區,房地(土地+建物),臺中市南屯區向上南路一段151~180號,2.89,住,,,1081209,土地1建物1車位0,五層,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0790705,28.77,1,1,1,有,有,1620000,56309,,0.0,0,,RPWPMLKMJHPFFCB28CA
西屯區,房地(土地+建物),臺中市西屯區文心路二段541~570號,7.78,住,,,1081130,土地1建物1車位0,六層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941110,115.28999999999999,2,2,2,有,有,8250000,71559,,0.0,0,,RPQNMLOJKHPFFCB67CA
南屯區,房地(土地+建物),臺中市南屯區大墩路301~330號,191.0,住,,,1081226,土地1建物1車位0,全,一層,透天厝,見其他登記事項,鋼筋混凝土造,0990812,130.1,0,1,2,有,無,49000000,376633,,0.0,0,,RPQPMLLMJHPFFCB77CA
西屯區,房地(土地+建物),臺中市西屯區天水西一街1~30號,12.12,住,,,1081125,土地1建物1車位0,六層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821227,221.05,3,0,3,有,有,5450000,24655,,0.0,0,地下室有使用權,RPVOMLKMJHPFFCB08CA
西屯區,房地(土地+建物)+車位,臺中市西屯區市政路31~60號,29.04,商,,,1081123,土地1建物1車位2,十一層,二十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,0980309,413.73,0,0,0,無,有,41000000,99098,坡道平面,33.1,0,,RPUQMLKMJHPFFCB18CA
西屯區,房地(土地+建物),臺中市西屯區國安一路235巷1~30號,36.29,住,,,1081124,土地1建物1車位0,八層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0850923,154.83,4,2,2,有,有,6500000,41984,,0.0,0,,RPOSMLLLJHPFFCB77CA
南屯區,房地(土地+建物)+車位,臺中市南屯區海德街1~30號,23.25,住,,,1081207,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970620,198.95999999999998,4,2,2,有,有,16360000,82228,坡道平面,21.51,0,,RPRTMLMLJHPFFCB28CA
西屯區,土地,民安段1711~1740地號,3030.21,住,,,1081118,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,173500000,57257,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPUVMLMLJHPFFCB78CA
西屯區,房地(土地+建物)+車位,臺中市西屯區青海南街31~60號,12.07,商,,,1081224,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071126,117.89,2,1,1,有,有,9140000,82733,坡道機械,19.38,990000,,RPTNMLMLJHPFFCB87CA
西屯區,房地(土地+建物)+車位,臺中市西屯區青海南街31~60號,9.21,商,,,1081221,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071126,98.82,1,1,1,有,有,8070000,89316,坡道平面,27.5,1700000,,RPUNMLMLJHPFFCB97CA
西屯區,房地(土地+建物)+車位,臺中市西屯區青海南街31~60號,10.85,商,,,1080924,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071126,108.64,2,1,1,有,有,8150000,81447,坡道機械,19.38,880000,,RPVNMLMLJHPFFCB08CA
西屯區,房地(土地+建物),臺中市西屯區福上巷319弄1~30號,16.38,住,,,1081123,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0770808,74.53999999999999,4,0,4,有,有,4420000,59297,,0.0,0,,RPPTMLKLJHPFFCB87CA
南屯區,房地(土地+建物)+車位,臺中市南屯區大英街241~270號,17.23,住,,,1081207,土地1建物1車位1,五層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0861104,137.44,3,2,2,有,有,8200000,56941,升降機械,7.48,800000,,RPTPMLLLJHPFFCB97CA
南屯區,房地(土地+建物)+車位,臺中市南屯區黎明東街541~570號,13.73,住,,,1081201,土地1建物1車位1,六層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0960511,102.03,2,2,1,有,有,8550000,83799,坡道機械,16.4,0,,RPSOMLKLJHPFFCB67CA
南屯區,房地(土地+建物)+車位,臺中市南屯區大墩十三街1~30號,20.6,住,,,1081129,土地1建物1車位1,一層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820716,126.82,3,2,2,有,有,7450000,58745,升降機械,0.0,0,,RPUNMLTKJHPFFCB58CA
南屯區,房地(土地+建物)+車位,臺中市南屯區文山路61~90號,31.54,住,,,1081029,土地1建物1車位1,四層,十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080718,201.47,4,2,2,有,有,11300000,56088,坡道平面,29.57,0,親友、員工或其他特殊關係間之交易。;地政士僅受託買賣案件申請登記，並無代理撰擬不動產買賣契約書，係由不動產經紀業或權利人自行提供成交案件實際資訊，供地政士申報登錄。,RPSNMLKLJHPFFCB57CA
西屯區,房地(土地+建物),臺中市西屯區環河路151~180號,135.98,住,,,1081205,土地3建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0941128,379.36,5,2,4,有,有,32000000,84353,,0.0,0,,RPQOMLRKJHPFFCB08CA
西屯區,房地(土地+建物)+車位,臺中市西屯區西屯路三段151~180號,11.88,住,,,1081213,土地1建物1車位1,二十一層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031119,136.26,2,2,1,有,有,9100000,66784,坡道平面,39.74,0,,RPPPMLQKJHPFFCB97CA
南屯區,房地(土地+建物)+車位,臺中市南屯區大墩十二街751~780號,18.11,住,,,1081124,土地1建物1車位1,七層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0960517,136.32,2,2,2,有,有,12730000,97483,坡道機械,13.94,800000,含增建或未登記建物。,RPWOMLMKJHPFFCB18CA
西屯區,房地(土地+建物),臺中市西屯區四川路87巷31~60號,5.85,住,,,1081222,土地1建物1車位0,十層,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0861121,42.42,1,1,1,有,有,2280000,53748,,0.0,0,,RPVRMLKKJHPFFCB18CA
南屯區,房地(土地+建物)+車位,臺中市南屯區永春北路61~90號,16.48,住,,,1081215,土地2建物1車位1,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030818,132.73000000000002,2,2,1,有,有,8320000,62684,坡道平面,31.49,0,,RPQSMLKKJHPFFCB77CA
西屯區,房地(土地+建物),臺中市西屯區上安路31~60號,4.1,住,,,1081126,土地1建物1車位0,八層,十三層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0841030,33.12,1,1,1,有,有,2100000,63406,,0.0,0,,RPVQMLKKJHPFFCB08CA
南屯區,房地(土地+建物)+車位,臺中市南屯區保安五街1~30號,24.05,住,,,1081214,土地1建物1車位1,七層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1051228,150.52,3,2,2,有,有,9400000,71647,坡道平面,36.07,1200000,,RPQNMLMKJHPFFCB47CA
西屯區,房地(土地+建物),臺中市西屯區中清路二段1386巷31~60號,89.63,住,,,1081225,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0780412,290.03,4,3,3,有,無,14500000,49995,,0.0,0,,RPRQMLKKJHPFFCB67CA
西屯區,房地(土地+建物)+車位,臺中市西屯區甘肅路一段1~30號,24.58,住,,,1081130,土地1建物1車位1,二層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0940408,182.53,4,2,2,有,有,12500000,68482,坡道平面,20.14,0,,RPURMLTJJHPFFCB88CA
西屯區,房地(土地+建物),臺中市西屯區福上巷龍欣一弄1~30號,3.59,住,,,1081225,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0781028,20.0,1,0,1,有,無,928000,46400,,0.0,0,,RPUNMLKKJHPFFCB67CA
南屯區,房地(土地+建物)+車位,臺中市南屯區向心南路871~900號,74.7,住,,,1081122,土地1建物1車位1,全,五層,透天厝,住商用,鋼筋混凝土造,0840712,216.82,7,2,4,有,有,25280000,116594,坡道平面,0.0,0,,RPSNMLKKJHPFFCB47CA
西屯區,土地,協成段361~390地號,153.5,農,,,1081211,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8500000,55375,,0.0,0,,RPOOMLMKJHPFFCB37CA
西屯區,車位,臺中市西屯區臺灣大道二段691~720號,5.78,住,,,1081209,土地0建物0車位1,,,其他,,,,29.75,0,0,0,有,有,1400000,,坡道平面,0.0,1400000,,RPQQMLNKJHPFFCB87CA
西屯區,土地,協成段211~240地號,1590.33,農,,,1081223,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,36000000,22637,,0.0,0,,RPUQMLNKJHPFFCB28CA
南屯區,土地,寶山段1051~1080地號,9.0,農,,,1081212,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,631350,70150,,0.0,0,,RPSOMLNKJHPFFCB87CA
南屯區,土地,寶山段1051~1080地號,11.0,農,,,1081216,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,771650,70150,,0.0,0,,RPTOMLNKJHPFFCB97CA
南屯區,土地,寶山段1051~1080地號,10.0,農,,,1081216,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,701500,70150,,0.0,0,,RPVOMLNKJHPFFCB18CA
南屯區,土地,寶山段1051~1080地號,11.0,農,,,1081216,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,771650,70150,,0.0,0,,RPWOMLNKJHPFFCB28CA
南屯區,土地,寶山段1051~1080地號,9.0,農,,,1081218,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,631350,70150,,0.0,0,,RPXOMLNKJHPFFCB38CA
南屯區,土地,寶山段1051~1080地號,11.0,農,,,1081219,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,771650,70150,,0.0,0,,RPOPMLNKJHPFFCB57CA
南屯區,土地,寶山段1051~1080地號,10.0,農,,,1081223,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,701500,70150,,0.0,0,,RPPPMLNKJHPFFCB67CA
西屯區,房地(土地+建物),臺中市西屯區西安街277巷25弄1~30號,4.93,住,,,1081219,土地1建物1車位0,七層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0830120,31.14,1,1,1,有,有,1700000,54592,,0.0,0,,RPWRMLNKJHPFFCB58CA
南屯區,房地(土地+建物),臺中市南屯區大業路481~510號,269.88,住,,,1081126,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0840606,490.81,8,0,4,有,無,105000000,213932,,0.0,0,含增建或未登記建物。;,RPXRMLNKJHPFFCB68CA
南屯區,房地(土地+建物),臺中市南屯區龍富十一街31~60號,177.61,住,,,1081103,土地1建物1車位0,全,五層,透天厝,見其他登記事項,鋼筋混凝土造,1080423,282.71,4,3,5,有,無,44500000,157405,,0.0,0,,RPQRMLTJJHPFFCB48CA
北屯區,房地(土地+建物)+車位,臺中市北屯區松竹路二段107巷61~90號,13.2,住,,,1081204,土地1建物1車位1,三層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820803,87.32000000000001,2,1,2,有,有,4180000,47870,坡道機械,0.0,0,,RPSOMLNLJHPFFBB87CA
北屯區,房地(土地+建物),臺中市北屯區瀋陽路三段361~390號,18.9,住,,,1080701,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0751030,82.63000000000001,3,2,1,有,有,4200000,50829,,0.0,0,親友、員工或其他特殊關係間之交易。;含增建或未登記建物。;,RPRQMLLMJHPFFBB87CA
北區,房地(土地+建物),臺中市北區青島路一段1~30號,11.52,住,,,1081030,土地1建物1車位0,二層,十三層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0921218,79.67,2,2,1,有,有,5200000,65269,,0.0,0,,RPPNNLMLJHPFFBB47CA
北屯區,房地(土地+建物)+車位,臺中市北屯區松竹路二段691~720號,17.19,住,,,1081201,土地1建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880419,151.56,3,2,2,有,有,7790000,52383,坡道機械,18.12,800000,,RPUUMLMLJHPFFBB58CA
北屯區,房地(土地+建物),臺中市北屯區太祥路271~300號,187.2,住,,,1081210,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1060921,358.69,5,2,6,有,無,28000000,78062,,0.0,0,,RPSTMLKLJHPFFBB08CA
北屯區,房地(土地+建物)+車位,臺中市北屯區建和路一段421~450號,17.15,住,,,1081127,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030923,119.02000000000001,2,2,1,有,有,6780000,57340,坡道機械,14.73,800000,,RPOUMLKLJHPFFBB77CA
北區,房地(土地+建物),臺中市北區崇德路一段238巷1~30號,28.62,住,,,1081209,土地3建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0741204,106.97,2,2,2,有,無,4350000,40666,,0.0,0,,RPTRMLLLJHPFFBB08CA
北區,房地(土地+建物),臺中市北區文心路四段181~210號,6.82,住,,,1081213,土地1建物1車位0,十層,十四層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0951225,65.60000000000001,1,1,1,有,有,4588000,69939,,0.0,0,,RPVVMLKLJHPFFBB58CA
北區,房地(土地+建物),臺中市北區漢口路四段91~120號,2.04,住,,,1081205,土地1建物1車位0,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850716,28.699999999999996,1,0,1,有,有,1550000,54007,,0.0,0,,RPXQMLMLJHPFFBB48CA
北屯區,房地(土地+建物),臺中市北屯區思齊街61~90號,149.18,住,,,1081118,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1050420,377.19,5,2,6,有,有,31500000,83512,,0.0,0,,RPSWMLPKJHPFFBB78CA
北屯區,房地(土地+建物)+車位,臺中市北屯區松竹五路二段241~270號,25.72,住,,,1081202,土地2建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010906,194.31,4,2,2,有,有,12300000,64362,坡道平面,26.51,1500000,含增建或未登記建物。,RPOONLQKJHPFFBB77CA
北屯區,房地(土地+建物),臺中市北屯區豐樂三街121~150號,114.2,住,,,1081111,土地1建物1車位0,全,四層,透天厝,見其他登記事項,見其他登記事項,0930831,236.35,4,2,4,有,無,20000000,84620,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPONNLRKJHPFFBB77CA
北屯區,房地(土地+建物),臺中市北屯區大連路三段1~30號,13.51,住,,,1081218,土地1建物1車位0,八層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870801,88.17,2,2,1,有,有,5300000,60111,,0.0,0,,RPXWMLOKJHPFFBB56CA
北區,房地(土地+建物)+車位,臺中市北區華美街二段61~90號,21.63,商,,,1081216,土地1建物1車位1,六層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030805,247.53000000000003,3,2,2,有,有,17222400,69577,坡道平面,28.76,0,與西區麻園頭段2-2地號土地同為買賣標的,RPVPMLOKJHPFFBB28CA
北區,房地(土地+建物),臺中市北區北屯路1~30號,5.08,商,,,1081205,土地3建物1車位0,八層,十層,套房(1房1廳1衛),商業用,鋼骨混凝土造,0691021,23.52,1,1,1,有,有,800000,34014,,0.0,0,交易總價金為出賣人實收，出賣人不負擔土地增值稅及任何稅、費由買受人支付。,RPORMLOKJHPFFBB77CA
北屯區,房地(土地+建物)+車位,臺中市北屯區河北西街61~90號,15.05,商,,,1080308,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081121,164.5,3,2,2,有,有,11080000,76008,坡道平面,35.83,1300000,,RPSNMLPKJHPFFBB87CA
北屯區,房地(土地+建物)+車位,臺中市北屯區河北西街61~90號,15.05,商,,,1070614,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081121,162.37,3,2,2,有,有,10620000,73049,坡道平面,33.69,1220000,,RPTNMLPKJHPFFBB97CA
北屯區,房地(土地+建物)+車位,臺中市北屯區河北西街61~90號,14.22,商,,,1070705,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081121,153.23000000000002,3,2,2,有,有,9860000,71441,坡道平面,33.69,1320000,,RPUNMLPKJHPFFBB08CA
北屯區,房地(土地+建物)+車位,臺中市北屯區河北西街61~90號,14.22,商,,,1080801,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081121,155.36,3,2,2,有,有,10200000,73622,坡道平面,35.83,1400000,,RPVNMLPKJHPFFBB18CA
北屯區,房地(土地+建物)+車位,臺中市北屯區河北西街61~90號,14.43,商,,,1070526,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081121,156.72,3,2,2,有,有,9990000,70877,坡道平面,33.69,1270000,,RPWNMLPKJHPFFBB28CA
北屯區,房地(土地+建物)+車位,臺中市北屯區河北西街61~90號,14.43,商,,,1071007,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081121,158.41,3,2,2,有,有,10290000,73340,坡道平面,35.83,1300000,,RPOOMLPKJHPFFBB57CA
北屯區,房地(土地+建物)+車位,臺中市北屯區河北西街61~90號,14.43,商,,,1080929,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081121,159.45999999999998,3,2,2,有,有,10450000,74011,坡道平面,35.83,1300000,,RPPOMLPKJHPFFBB67CA
北屯區,房地(土地+建物)+車位,臺中市北屯區崇德二路一段157巷31~60號,20.83,住,,,1081028,土地1建物1車位1,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830825,123.31,3,2,2,有,有,5350000,43387,坡道機械,0.0,0,,RPQQMLQKJHPFFBB08CA
北屯區,房地(土地+建物)+車位,臺中市北屯區文心路四段271~300號,33.06,住,,,1081213,土地1建物1車位2,十八層,十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070628,274.11,3,2,2,有,有,25450000,105399,坡道平面,56.84,2550000,,RPRUMLPKJHPFFBB48CA
北屯區,房地(土地+建物)+車位,臺中市北屯區文心路四段271~300號,28.01,住,,,1081213,土地1建物1車位2,十八層,十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070628,243.76999999999998,3,2,2,有,有,21750000,102712,坡道平面,56.84,2550000,,RPTUMLPKJHPFFBB68CA
