鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
觀音區,房地(土地+建物)+車位,桃園市觀音區忠富路富源段361~390號,34.1,,特定農業區,甲種建築用地,1080804,土地2建物1車位1,六層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1080916,164.49,3,2,2,有,有,6880000,45189,坡道平面,34.37,1000000,,RPVSMLLLJHPFFBH98CA
觀音區,房地(土地+建物)+車位,桃園市觀音區忠富路富源段361~390號,34.1,,特定農業區,甲種建築用地,1071102,土地2建物1車位1,九層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1080916,164.49,3,2,2,有,有,8000000,52259,坡道平面,34.37,1200000,,RPPTMLLLJHPFFBH48CA
觀音區,房地(土地+建物)+車位,桃園市觀音區忠富路富源段361~390號,34.1,,特定農業區,甲種建築用地,1080303,土地2建物1車位1,四層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1080916,170.44,3,2,2,有,有,7100000,45343,坡道平面,40.32,1200000,,RPUTMLLLJHPFFBH98CA
觀音區,房地(土地+建物)+車位,桃園市觀音區忠富路富源段361~390號,34.1,,特定農業區,甲種建築用地,1081003,土地2建物1車位1,二層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1080916,166.55,3,2,2,有,有,8170000,54334,坡道平面,36.43,1100000,,RPVTMLLLJHPFFBH09CA
中壢區,房地(土地+建物),桃園市中壢區忠義路63巷1~30號,70.0,工,,,1081120,土地1建物1車位0,全,二層,透天厝,見其他登記事項,加強磚造,0730727,106.8,5,2,3,有,無,10300000,96442,,0.0,0,含增建或未登記建物。;,RPWNMLMLJHPFFBH68CA
大溪區,土地,三層段八結小段271~300地號,917.0,,風景區,農牧用地,1081209,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1386963,1513,,0.0,0,,RPQNMLQJJHPFFCH38CA
大溪區,房地(土地+建物),桃園市大溪區介壽路566巷25弄91~120號,81.1,住,,,1081018,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0930805,238.53,4,3,4,有,無,11000000,46116,,0.0,0,,RPPNMLNJJHPFFCH97CA
復興區,房地(土地+建物),桃園市復興區羅浮121~150號,130.0,住,,,1081031,土地2建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0830822,127.74,3,2,2,有,無,2000000,15657,,0.0,0,,RPPPMLNJJHPFFCH18CA
大溪區,土地,瑞興段2521~2550地號,36.76,其他,,,1081220,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,333600,9075,,0.0,0,,RPXNMLSJJHPFFCH66CA
龍潭區,房地(土地+建物),桃園市龍潭區渴望二路125巷91~120號,134.89,,鄉村區,乙種建築用地,1081109,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1081001,225.66,4,3,3,有,無,14680000,65054,,0.0,0,,RPTNMLNKJHPFFCH48CA
大溪區,房地(土地+建物),桃園市大溪區文化路151~180號,88.0,住,,,1081205,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1080103,227.88,5,3,4,有,無,17500000,76795,,0.0,0,建商與地主合建案。;,RPPPMLPKJHPFFCH48CA
龍潭區,房地(土地+建物),桃園市龍潭區民強街31~60號,12.47,其他,,,1081125,土地2建物1車位0,十三層,十四層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0870407,51.93,1,1,1,有,有,1800000,34662,,0.0,0,,RPQOMLQKJHPFFCH58CA
龍潭區,土地,三坑段331~360地號,583.48,住,,,1081108,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,15000000,25708,,0.0,0,包含公共設施保留地之交易。;,RPSOMLQKJHPFFCH78CA
